BrokenBottom/hs_rise4.3ds		1	0	1
BrokenBottom/hs_rise3.3ds		1	0	1
NuBu5/nubu_5.3ds		0	1	0
FachwerkHouse1/fahwerk1.3ds		0	1	0
Terrain1/tile3_1.3ds		1	0	0
Terrain1/corn3.3ds		0	0	5
Terrain1/wtile_2.3ds		1	0	0
Terrain1/tile2_2.3ds		1	0	0
Terrain1/sm_rock2.3ds		2	0	0
Terrain1/rise_g4.3ds		1	0	1
Terrain1/big_rock.3ds		3	0	0
Terrain1/tile3_2.3ds		1	0	0
Terrain1/corn_b.3ds		0	0	5
Terrain1/rise_r1.3ds		1	0	0
Terrain1/change02.3ds		0	0	9
Terrain1/wtile_1.3ds		1	0	0
Terrain1/up_rock2.3ds		0	0	12
Terrain1/up_rock1.3ds		0	0	12
Terrain1/rise_g2.3ds		2	0	1
Terrain1/t_rise21.3ds		1	0	0
Terrain1/tile_01.3ds		1	0	0
Terrain1/t_rise33.3ds		1	0	0
Terrain1/rise_g1.3ds		2	0	1
Terrain1/tile2_1.3ds		1	0	0
Terrain1/sm_rock1.3ds		3	0	0
Terrain1/rise_g3.3ds		1	0	1
Terrain1/corn4.3ds		1	0	4
Terrain1/corn1.3ds		0	0	6
Terrain1/up_rock.3ds		2	0	0
Terrain1/change01.3ds		0	0	9
Terrain1/corn2.3ds		1	0	1
Terrain1/rise_r6.3ds		4	0	5
Terrain1/tile3_3.3ds		1	0	0
Terrain1/up_brock.3ds		2	0	0
Terrain1/tile2sd.3ds		0	1	0
Terrain1/rise_r5.3ds		4	0	4
LandHills/land09.3ds		0	0	51
LandHills/land07.3ds		0	0	76
LandHills/land06.3ds		0	0	128
LandHills/land02.3ds		0	0	50
LandHills/land03.3ds		0	0	51
LandHills/land08.3ds		0	0	50
LandHills/land01.3ds		0	0	136
LandHills/land04.3ds		0	0	122
Trees/tree02.3ds	Non-box-shaped helper: Box62	0	0	0
Trees/tree01.3ds		0	2	13
NuBu3Winter/nubu_3.3ds		0	2	0
WaffleFenceWinter/wall_3.3ds		5	0	8
WaffleFenceWinter/wall_1.3ds		0	1	0
WaffleFenceWinter/wall_2.3ds		3	2	12
WaffleFenceWinter/wgates.3ds		0	3	0
WaffleFenceWinter/wallcorn.3ds		0	2	0
BrokenWalls/hs_part1.3ds		0	0	4
BrokenWalls/hs_part4.3ds		0	0	4
BrokenWalls/hs_part2.3ds		0	0	8
BrokenWalls/h_tube3.3ds		3	2	0
BrokenWalls/partbig1.3ds		0	1	0
BrokenWalls/hs_tube2.3ds		0	2	2
BrokenWalls/hs_corn1.3ds		0	2	0
BrokenWalls/hs_par20.3ds		2	0	0
BrokenWalls/hs_part9.3ds		0	0	12
BrokenWalls/hs_part8.3ds		0	0	10
BrokenWalls/partbig2.3ds		0	1	0
BrokenWalls/hs_part6.3ds		0	0	6
BrokenWalls/hs_part5.3ds		0	1	0
BrokenWalls/hs_tube1.3ds	Non-box-shaped helper: Box13	0	0	0
BrokenWalls/hs_part7.3ds		0	0	8
BrokenWalls/hs_part3.3ds		0	0	4
BrokenWalls/hs_corn2.3ds		0	2	0
BrokenWalls/hs_par10.3ds		0	5	0
BrokenWalls/hs_par12.3ds		0	0	11
FachwerkHouse2Winter/fahwerk2.3ds		0	2	0
BrokenBottomWinter/hs_brid2.3ds		0	1	0
BrokenBottomWinter/hs_brid1.3ds		0	1	0
BrokenBottomWinter/hs_rise1.3ds		1	0	2
BrokenBottomWinter/hs_brid3.3ds		0	1	0
BrokenBottomWinter/hs_rise5.3ds		1	0	1
BrokenBottomWinter/hs_rise2.3ds		1	0	1
BrokenBottomWinter/hs_rise4.3ds		1	0	1
BrokenBottomWinter/hs_rise3.3ds		1	0	1
NuBu12Winter/nubu_12.3ds		0	1	0
NuBu8/nubu_8.3ds		0	1	0
Event/bilboard.3ds		0	2	0
Event/slope_2.3ds		1	0	0
Event/nubu_2.3ds		0	4	0
Event/brok_tank.3ds		0	1	0
Event/smhouse3.3ds		0	10	0
Event/tile_01.3ds		1	0	0
Event/vilhou_2.3ds		0	2	0
Event/slope_1.3ds	No native plane/box/triangle helpers in this model.	0	0	0
Event/wall_st.3ds		1	1	0
Event/ow_2.3ds		2	0	0
HangarsWinter/hang_3.3ds		0	3	0
HangarsWinter/hang_1.3ds		0	6	0
HangarsWinter/hang_2.3ds		0	4	0
OuterWallsWinter/tunnel_1.3ds	3DS visual anchor/pivot is not available.	0	0	0
OuterWallsWinter/wtile_2.3ds		1	0	0
OuterWallsWinter/ow_ai.3ds		4	0	0
OuterWallsWinter/ow_ao.3ds		3	0	2
OuterWallsWinter/wtile_1.3ds		1	0	0
OuterWallsWinter/ow_t.3ds		0	1	0
OuterWallsWinter/wtile_3.3ds		1	0	0
OuterWallsWinter/tunnel_2.3ds	3DS visual anchor/pivot is not available.	0	0	0
OuterWallsWinter/ow_1.3ds		2	0	0
OuterWallsWinter/wtile_4.3ds		1	0	0
OuterWallsWinter/ow_2.3ds		2	0	0
CliffsWinter/cliff_2.3ds		3	0	0
CliffsWinter/cliff_ri.3ds		5	0	6
CliffsWinter/cliff_0.3ds		3	0	0
CliffsWinter/cliff_r2.3ds		4	0	4
CliffsWinter/cliff_4.3ds		1	0	11
CliffsWinter/cliff_cor.3ds		2	0	4
CliffsWinter/cliff_1.3ds		3	0	0
CliffsWinter/cliff_c2.3ds		5	0	0
BridgePartsWinter/bridge_1.3ds		3	0	4
BridgePartsWinter/bridge_1_1.3ds		2	0	4
BridgePartsWinter/bridge_4.3ds		0	1	0
BridgePartsWinter/bridge_3.3ds		0	2	0
BridgePartsWinter/bridge_8.3ds		0	1	0
BridgePartsWinter/bridge_5.3ds		0	1	16
BridgePartsWinter/bridge_2.3ds		0	1	0
SmallBridgeWinter/smbr_5.3ds		0	1	16
SmallBridgeWinter/smbr_6.3ds		2	0	4
SmallBridgeWinter/smbr_3.3ds		0	1	16
SmallBridgeWinter/smbr_1.3ds		2	0	4
SmallBridgeWinter/smbr_4.3ds		0	1	0
SmallBridgeWinter/smbr_2.3ds		0	1	0
